Year,Day,Hour,Minute,proton_density,proton_speed
1999,3,17,36,5.532,341.66
1999,3,17,48,6.121,341.67
1999,3,18,0,6.172,339.06
1999,3,18,12,5.88,340.44
1999,3,18,24,5.465,336.0
1999,3,18,36,5.153,333.98
1999,3,18,48,5.195,328.86
1999,3,19,0,5.364,331.5
1999,3,19,12,5.476,333.9
1999,3,19,24,6.342,335.93
1999,3,19,36,7.185,341.83
1999,3,19,48,7.399,345.14
1999,3,20,0,6.451,345.5
1999,3,20,12,6.195,339.59
1999,3,20,24,5.575,334.47
1999,3,20,36,6.346,332.84
1999,3,20,48,6.16,342.36
1999,3,21,0,6.772,344.7
1999,3,21,12,6.732,347.04
1999,3,21,24,6.651,344.96
1999,3,21,36,7.106,345.18
1999,3,21,48,7.217,346.47
1999,3,22,0,7.212,347.81
1999,3,22,12,7.749,349.41
1999,3,22,24,8.019,349.62
1999,3,22,36,7.995,345.14
1999,3,22,48,8.832,348.19
1999,3,23,0,8.253,346.88
1999,3,23,12,7.818,347.6
1999,3,23,24,7.567,346.39
1999,3,23,36,7.295,344.25
1999,3,23,48,8.379,345.55
1999,4,0,0,8.165,344.66
1999,4,0,12,8.057,343.52
1999,4,0,24,9.636,350.51
1999,4,0,36,9.715,350.93
1999,4,0,48,9.931,352.93
1999,4,1,0,10.234,354.97
1999,4,1,12,9.746,362.47
1999,4,1,24,9.413,361.17
1999,4,1,36,9.41,361.21
1999,4,1,48,9.768,360.81
1999,4,2,0,9.325,362.07
1999,4,2,12,9.185,366.56
1999,4,2,24,9.281,364.58
1999,4,2,36,8.505,365.79
1999,4,2,48,9.415,366.96
1999,4,3,0,8.683,363.1
1999,4,3,12,10.074,358.26
1999,4,3,24,11.339,355.62
1999,4,3,36,9.55,354.68
1999,4,3,48,9.685,353.14
1999,4,4,0,9.947,354.04
1999,4,4,12,10.435,361.71
1999,4,4,24,10.408,356.53
1999,4,4,36,10.22,354.12
1999,4,4,48,12.129,355.53
1999,4,5,0,10.426,358.24
1999,4,5,12,10.067,355.3
1999,4,5,24,10.064,351.54
1999,4,5,36,10.842,351.23
1999,4,5,48,11.248,349.92
1999,4,6,0,11.821,348.91
1999,4,6,12,12.454,344.95
1999,4,6,24,11.859,344.67
1999,4,6,36,11.515,344.86
1999,4,6,48,10.576,343.67
1999,4,7,0,10.509,350.5
1999,4,7,12,11.325,347.27
1999,4,7,24,10.415,346.76
1999,4,7,36,10.525,350.44
1999,4,7,48,13.065,351.42
1999,4,8,0,12.293,350.16
1999,4,8,12,11.484,350.18
1999,4,8,24,11.327,348.66
1999,4,8,36,11.427,348.17
1999,4,8,48,14.113,348.48
1999,4,9,0,12.006,343.75
1999,4,9,12,10.552,337.98
1999,4,9,24,10.312,339.36
1999,4,9,36,11.725,339.56
1999,4,9,48,11.122,335.6
1999,4,10,0,11.655,335.0
1999,4,10,12,10.53,335.97
1999,4,10,24,10.754,336.26
1999,4,10,36,10.601,335.7
1999,4,10,48,11.973,335.57
1999,4,11,0,11.925,340.11
1999,4,11,12,14.09,344.13
1999,4,11,24,13.075,342.2
1999,4,11,36,12.366,340.53
1999,4,11,48,12.747,339.81
1999,4,12,0,11.326,340.13
1999,4,12,12,10.455,339.3
1999,4,12,24,10.739,338.86
1999,4,12,36,11.655,338.99
1999,4,12,48,12.657,339.72
1999,4,13,0,11.828,338.55
1999,4,13,12,13.075,340.56
1999,4,13,24,12.127,337.14
1999,4,13,36,11.11,334.21
1999,4,13,48,12.037,331.09
1999,4,14,0,10.893,335.34
1999,4,14,12,8.109,336.16
1999,4,14,24,8.733,336.68
1999,4,14,36,8.427,335.54
1999,4,14,48,8.37,336.58
1999,4,15,0,9.49,336.25
1999,4,15,12,7.19,333.19
1999,4,15,24,7.39,334.68
1999,4,15,36,8.995,337.34
1999,4,15,48,8.285,338.63
1999,4,16,0,7.51,335.79
1999,4,16,12,7.892,337.37
1999,4,16,24,7.692,335.84
1999,4,16,36,6.713,335.08
1999,4,16,48,5.783,331.07
1999,4,17,0,6.22,332.11
1999,4,17,12,6.268,331.35
1999,4,17,24,6.696,332.31
1999,4,17,36,6.332,331.56
1999,4,17,48,5.694,329.19
1999,4,18,0,4.394,325.2
1999,4,18,12,4.466,326.34
1999,4,18,24,4.692,328.05
1999,4,18,36,4.632,326.98
1999,4,18,48,4.797,326.84
1999,4,19,0,4.749,322.8
1999,4,19,12,4.94,323.39
1999,4,19,24,6.379,313.87
1999,4,19,36,7.147,314.17
1999,4,19,48,5.819,317.27
1999,4,20,0,5.026,321.67
1999,4,20,12,4.884,319.8
1999,4,20,24,5.016,319.73
1999,4,20,36,4.4,316.65
1999,4,20,48,4.776,318.25
1999,4,21,0,5.308,316.54
1999,4,21,12,5.769,322.72
1999,4,21,24,8.046,340.43
1999,4,21,36,5.006,338.69
1999,4,21,48,2.929,322.03
1999,4,22,0,4.416,319.6
1999,4,22,12,6.368,324.92
1999,4,22,24,10.706,325.11
1999,4,22,36,11.057,324.21
1999,4,22,48,10.85,325.94
1999,4,23,0,10.52,324.67
1999,4,23,12,9.438,325.05
1999,4,23,24,10.027,323.75
1999,4,23,36,8.665,322.4
1999,4,23,48,7.006,323.13
1999,5,0,0,7.082,322.05
1999,5,0,12,6.054,322.47
1999,5,0,24,3.774,321.59
1999,5,0,36,4.481,329.63
1999,5,0,48,5.742,333.78
1999,5,1,0,5.367,333.93
1999,5,1,12,5.376,326.19
1999,5,1,24,4.771,329.07
1999,5,1,36,4.58,330.82
1999,5,1,48,4.945,328.18
1999,5,2,0,5.1,333.11
1999,5,2,12,5.201,334.73
1999,5,2,24,5.067,330.83
1999,5,2,36,5.185,333.13
1999,5,2,48,4.686,328.04
1999,5,3,0,5.273,334.96
1999,5,3,12,4.68,326.14
1999,5,3,24,5.099,324.52
1999,5,3,36,4.76,325.68
1999,5,3,48,4.89,329.95
1999,5,4,0,4.66,328.44
1999,5,4,12,4.713,321.92
1999,5,4,24,4.925,324.96
1999,5,4,36,6.488,317.55
1999,5,4,48,6.643,320.45
1999,5,5,0,8.906,316.1
1999,5,5,12,7.321,317.7
1999,5,5,24,7.93,325.27
1999,5,5,36,6.077,318.25
1999,5,5,48,6.376,321.32
1999,5,6,0,6.568,319.78
1999,5,6,12,7.317,316.08
1999,5,6,24,7.215,320.49
1999,5,6,36,6.406,325.17
1999,5,6,48,6.64,328.75
1999,5,7,0,5.925,323.69
1999,5,7,12,5.724,318.19
1999,5,7,24,5.479,316.18
1999,5,7,36,5.59,315.23
1999,5,7,48,5.663,315.97
1999,5,8,0,5.536,319.37
1999,5,8,12,5.402,320.21
1999,5,8,24,5.478,317.72
1999,5,8,36,5.217,313.4
1999,5,8,48,6.842,313.92
1999,5,9,0,8.516,316.0
1999,5,9,12,7.737,320.0
1999,5,9,24,5.693,318.56
1999,5,9,36,5.317,319.84
1999,5,9,48,6.413,322.18
1999,5,10,0,6.62,323.73
1999,5,10,12,5.904,321.57
1999,5,10,24,5.487,321.59
1999,5,10,36,6.683,333.97
1999,5,10,48,6.72,336.73
1999,5,11,0,7.308,338.98
1999,5,11,12,6.948,331.7
1999,5,11,24,6.551,329.21
1999,5,11,36,6.236,326.72
1999,5,11,48,6.395,327.75
1999,5,12,0,6.792,331.24
1999,5,12,12,7.744,333.91
1999,5,12,24,8.163,333.37
